"order_num","customer_no","order_date","order_time","store_name","order_amt"
"141192","12551267","2024-11-25","15:34:51","好健康保健股份有限公司分公司_312","354"
"86128","d369bd82","2024-06-10","15:02:35","好健康保健股份有限公司分公司_91","2369"
"154897","3cc3152f","2024-12-31","11:12:54","好健康保健股份有限公司分公司_97","10800"
"129420","7c37abfe","2024-10-18","14:06:17","好健康保健股份有限公司分公司_292","8970"
"134028","9729ddfa","2024-11-02","12:08:13","好健康保健股份有限公司分公司_356","1499"
"99210","668b8454","2024-07-18","10:15:09","好健康保健股份有限公司分公司_148","799"
"139421","652b775d","2024-11-19","12:54:30","好健康保健股份有限公司分公司_90","2898"
"133401","7c69dfc7","2024-10-30","18:38:21","好健康保健股份有限公司分公司_354","4950"
"165168","ff970321","2025-02-02","16:19:35","好健康保健股份有限公司分公司_241","1134"
"69677","42820b93","2024-04-20","16:51:06","好健康保健股份有限公司分公司_7","142"
"2489","b254e290","2023-09-10","17:24:36","好健康保健股份有限公司分公司_115","210"
"183663","9c2d8e58","2025-03-28","18:02:20","好健康保健股份有限公司分公司_178","2201"
"95820","2eabae56","2024-07-07","21:42:29","好健康保健股份有限公司分公司_240","810"
"182399","3ede43f8","2025-03-25","13:02:01","好健康保健股份有限公司分公司_140","2000"
"59853","7afc4e13","2024-03-19","09:40:46","好健康保健股份有限公司分公司_307","9460"
"203831","8cb7f0ca","2025-05-29","10:38:34","好健康保健股份有限公司分公司_171","1580"
"110539","be4ee878","2024-08-22","20:13:13","好健康保健股份有限公司分公司_96","2200"
"95887","3f6f8b48","2024-07-08","10:56:41","好健康保健股份有限公司分公司_240","547"
"228289","f0e3c2ab","2025-08-21","17:26:10","好健康保健股份有限公司分公司_73","2200"
"212915","c3208113","2025-06-27","11:45:11","好健康保健股份有限公司分公司_145","167"
"139558","206c8089","2024-11-19","18:09:57","好健康保健股份有限公司分公司_328","4375"
"45229","6945b26d","2024-01-30","19:47:00","好健康保健股份有限公司分公司_23","2212"
"74559","9d71791a","2024-05-06","16:40:45","好健康保健股份有限公司分公司_307","283"
"150379","a81ff071","2024-12-19","11:52:35","好健康保健股份有限公司分公司_240","4504"
"134107","5eb0e122","2024-11-02","14:24:49","好健康保健股份有限公司分公司_220","1996"
"192772","dbe62a5c","2025-04-23","17:02:47","好健康保健股份有限公司分公司_178","160"
"213370","180b11ae","2025-06-28","17:24:34","好健康保健股份有限公司分公司_4","368"
"198010","0826d453","2025-05-09","16:45:58","好健康保健股份有限公司分公司_27","3205"
"199307","024e9ec5","2025-05-13","20:32:44","好健康保健股份有限公司分公司_121","2274"
"20684","843d981b","2023-11-14","14:58:34","好健康保健股份有限公司分公司_200","2398"
"165241","026ab910","2025-02-02","21:10:05","好健康保健股份有限公司分公司_217","3500"
"147498","204385ac","2024-12-11","16:21:10","好健康保健股份有限公司分公司_274","576"
"12616","e41e0096","2023-10-17","21:47:20","好健康保健股份有限公司分公司_256","859"
"41803","73a5ee13","2024-01-18","19:48:09","好健康保健股份有限公司分公司_342","1590"
"212327","f9cd4f2a","2025-06-25","14:50:07","好健康保健股份有限公司分公司_271","865"
"66609","183621ad","2024-04-10","17:00:17","好健康保健股份有限公司分公司_162","4799"
"35206","f47be0e1","2023-12-28","15:40:35","好健康保健股份有限公司分公司_87","1585"
"28454","96a312f2","2023-12-09","17:23:39","好健康保健股份有限公司分公司_25","4616"
"215553","7027a5c2","2025-07-05","19:59:43","好健康保健股份有限公司分公司_318","640"
"169051","981ead04","2025-02-14","10:22:19","好健康保健股份有限公司分公司_222","10210"
"9622","9a0b7f72","2023-10-06","20:18:26","好健康保健股份有限公司分公司_311","134"
"207136","f5747321","2025-06-09","11:46:01","好健康保健股份有限公司分公司_26","360"
"140458","7cce10da","2024-11-22","17:40:18","好健康保健股份有限公司分公司_35","78"
"157558","63a76ffb","2025-01-08","17:38:25","好健康保健股份有限公司分公司_81","436"
"227772","a9882ca0","2025-08-19","20:39:40","好健康保健股份有限公司分公司_274","3930"
"119488","b7e0376a","2024-09-18","15:51:22","好健康保健股份有限公司分公司_97","2200"
"180704","ed2b637f","2025-03-20","15:18:46","好健康保健股份有限公司分公司_178","1320"
"6887","a73aae7e","2023-09-27","10:08:09","好健康保健股份有限公司分公司_213","455"
"210888","e01d99d4","2025-06-20","16:42:21","好健康保健股份有限公司分公司_213","515"
"79403","5e9450da","2024-05-21","13:16:03","好健康保健股份有限公司分公司_176","4528"
"62097","713bcae0","2024-03-26","16:09:57","好健康保健股份有限公司分公司_215","194"
"42766","6e271742","2024-01-22","11:45:29","好健康保健股份有限公司分公司_254","33040"
"224513","19d2f999","2025-08-08","10:32:16","好健康保健股份有限公司分公司_2","3188"
"202308","d76c754c","2025-05-23","17:54:22","好健康保健股份有限公司分公司_326","645"
"175519","2a6300fc","2025-03-05","14:51:36","好健康保健股份有限公司分公司_27","184"
"56516","579c9a6d","2024-03-08","06:48:00","好健康保健股份有限公司分公司_240","666"
"152644","c38e5fcd","2024-12-25","13:34:35","好健康保健股份有限公司分公司_131","1131"
"225211","fe706d9f","2025-08-10","14:17:32","好健康保健股份有限公司分公司_229","324"
"130679","bda13f7d","2024-10-22","12:01:54","好健康保健股份有限公司分公司_335","1422"
"190486","37616196","2025-04-16","17:27:37","好健康保健股份有限公司分公司_96","1800"
"92558","10b297fc","2024-06-27","17:03:30","好健康保健股份有限公司分公司_70","9300"
"192037","3bbe36fb","2025-04-21","14:19:38","好健康保健股份有限公司分公司_13","195"
"156188","35afff0f","2025-01-04","11:21:43","好健康保健股份有限公司分公司_145","224"
"165699","9efdc23d","2025-02-04","13:45:27","好健康保健股份有限公司分公司_226","84"
"138490","5a0b3a60","2024-11-16","10:35:59","好健康保健股份有限公司分公司_267","573"
"95903","972f1625","2024-07-08","11:27:07","好健康保健股份有限公司分公司_23","1834"
"156734","cf58744f","2025-01-06","10:41:01","好健康保健股份有限公司分公司_143","84"
"92578","a1655779","2024-06-27","17:41:16","好健康保健股份有限公司分公司_293","1476"
"188869","7f01b3c5","2025-04-12","11:52:43","好健康保健股份有限公司分公司_58","139"
"39400","d3e672cd","2024-01-10","15:30:41","好健康保健股份有限公司分公司_229","355"
"53620","8564f94e","2024-02-27","16:52:16","好健康保健股份有限公司分公司_42","177"
"38548","81491155","2024-01-08","08:52:33","好健康保健股份有限公司分公司_135","1445"
"212574","ec726d01","2025-06-26","11:14:17","好健康保健股份有限公司分公司_191","540"
"75563","e563f5c6","2024-05-09","13:44:27","好健康保健股份有限公司分公司_106","150"
"223008","d5bc9012","2025-08-02","20:54:05","好健康保健股份有限公司分公司_22","1300"
"177191","8e1a651e","2025-03-10","13:53:57","好健康保健股份有限公司分公司_246","4050"
"147499","7698bff7","2024-12-11","16:23:28","好健康保健股份有限公司分公司_307","431"
"50943","83e442eb","2024-02-19","15:44:17","好健康保健股份有限公司分公司_287","721"
"18325","10a797db","2023-11-06","20:00:13","好健康保健股份有限公司分公司_71","3420"
"81085","103558c0","2024-05-27","14:39:15","好健康保健股份有限公司分公司_6","144"
"17164","a2b7382b","2023-11-02","19:11:16","好健康保健股份有限公司分公司_209","254"
"107239","e3d44927","2024-08-13","09:25:28","好健康保健股份有限公司分公司_217","332"
"12188","0e4c66f6","2023-10-16","15:37:54","好健康保健股份有限公司分公司_107","3304"
"14354","ed49bdff","2023-10-24","18:02:06","好健康保健股份有限公司分公司_138","12"
"20730","2f4467ea","2023-11-14","16:57:04","好健康保健股份有限公司分公司_229","6600"
"86858","caedb915","2024-06-12","14:25:44","好健康保健股份有限公司分公司_116","2051"
"159452","b1768b65","2025-01-14","16:45:33","好健康保健股份有限公司分公司_4","1780"
"6608","3f01e353","2023-09-26","11:39:11","好健康保健股份有限公司分公司_7","3040"
"161388","460dad7c","2025-01-20","19:46:53","好健康保健股份有限公司分公司_289","4676"
"115066","2cbf1dfb","2024-09-05","10:07:56","好健康保健股份有限公司分公司_312","2415"
"175545","fc4f58d1","2025-03-05","16:00:22","好健康保健股份有限公司分公司_105","6670"
"7857","9e13d51e","2023-09-30","11:11:04","好健康保健股份有限公司分公司_205","5200"
"215544","d734f779","2025-07-05","19:30:12","好健康保健股份有限公司分公司_36","96"
"4235","fb15a9b5","2023-09-16","18:25:35","好健康保健股份有限公司分公司_25","2035"
"74696","c84759d5","2024-05-06","21:16:56","好健康保健股份有限公司分公司_205","434"
"152112","0967e968","2024-12-24","11:14:02","好健康保健股份有限公司分公司_45","3550"
"37416","62d9297b","2024-01-03","20:49:08","好健康保健股份有限公司分公司_208","685"
"161206","0b8b6e6e","2025-01-20","13:01:52","好健康保健股份有限公司分公司_2","144"
"82107","02599080","2024-05-30","17:15:38","好健康保健股份有限公司分公司_44","1401"
"202779","4966b26a","2025-05-25","15:08:54","好健康保健股份有限公司分公司_207","4320"
"195069","59c53d89","2025-04-30","16:40:50","好健康保健股份有限公司分公司_217","832"
"194428","c9714f6d","2025-04-29","07:59:23","好健康保健股份有限公司分公司_145","1200"
"74105","e53ce2da","2024-05-05","09:05:39","好健康保健股份有限公司分公司_64","828"
"30397","61aa1cf9","2023-12-14","18:48:39","好健康保健股份有限公司分公司_113","730"
"41686","52b05b00","2024-01-18","15:45:59","好健康保健股份有限公司分公司_181","89"
"159475","f661c8ca","2025-01-14","17:56:46","好健康保健股份有限公司分公司_64","884"
"16090","7a938d83","2023-10-30","19:33:08","好健康保健股份有限公司分公司_226","4530"
"140814","766e8223","2024-11-23","19:46:51","好健康保健股份有限公司分公司_148","269"
"110666","f5054d3a","2024-08-23","11:46:36","好健康保健股份有限公司分公司_86","99"
"172979","662c1bcd","2025-02-25","19:33:20","好健康保健股份有限公司分公司_26","738"
"85144","964273e0","2024-06-07","16:55:30","好健康保健股份有限公司分公司_271","2146"
"207626","dc9b3341","2025-06-10","16:46:23","好健康保健股份有限公司分公司_351","7911"
"196732","86cfacb3","2025-05-05","20:26:17","好健康保健股份有限公司分公司_346","2283"
"135275","1c2a71f7","2024-11-05","20:53:08","好健康保健股份有限公司分公司_240","358"
"183199","70ae1d3f","2025-03-27","15:01:11","好健康保健股份有限公司分公司_25","1033"
"127521","1a0051d8","2024-10-12","16:01:53","好健康保健股份有限公司分公司_80","2150"
"170224","588663c3","2025-02-17","18:40:06","好健康保健股份有限公司分公司_114","203"
"210915","8171457e","2025-06-20","17:13:06","好健康保健股份有限公司分公司_207","607"
"213324","47bb2365","2025-06-28","15:30:58","好健康保健股份有限公司分公司_270","819"
"189086","c3052fcf","2025-04-12","19:03:30","好健康保健股份有限公司分公司_111","943"
"15196","2b9ec423","2023-10-27","13:46:26","好健康保健股份有限公司分公司_9","377"
"216787","a5e97f84","2025-07-10","18:32:44","好健康保健股份有限公司分公司_32","6375"
"194766","e7184f02","2025-04-29","19:33:57","好健康保健股份有限公司分公司_264","1850"
"192542","dbd146a2","2025-04-22","18:50:09","好健康保健股份有限公司分公司_205","252"
"130702","c4585400","2024-10-22","12:34:25","好健康保健股份有限公司分公司_120","3100"
"52269","8564f94e","2024-02-23","10:50:38","好健康保健股份有限公司分公司_223","187"
"140870","bede3860","2024-11-24","11:39:15","好健康保健股份有限公司分公司_108","4886"
"193068","7eff6cd2","2025-04-24","15:07:17","好健康保健股份有限公司分公司_351","1429"
"136711","63c6c77b","2024-11-10","13:35:10","好健康保健股份有限公司分公司_90","158"
"68586","a5228807","2024-04-17","09:41:04","好健康保健股份有限公司分公司_125","1583"
"210197","42046497","2025-06-18","16:53:46","好健康保健股份有限公司分公司_241","309"
"73385","1a94782f","2024-05-02","18:00:24","好健康保健股份有限公司分公司_83","809"
"93055","a40cc3c7","2024-06-28","20:23:46","好健康保健股份有限公司分公司_258","125"
"155232","e15feae5","2024-12-31","18:26:54","好健康保健股份有限公司分公司_109","2061"
"153919","0924dcaf","2024-12-28","17:47:37","好健康保健股份有限公司分公司_217","99"
"150960","4d715531","2024-12-20","18:47:46","好健康保健股份有限公司分公司_36","1213"
"33171","75cb0013","2023-12-23","09:29:08","好健康保健股份有限公司分公司_241","13200"
"175794","3ef8947a","2025-03-06","11:42:19","好健康保健股份有限公司分公司_16","400"
"55009","b3b4a4e8","2024-03-03","11:55:06","好健康保健股份有限公司分公司_217","1159"
"44454","e7f18ed1","2024-01-28","13:08:28","好健康保健股份有限公司分公司_217","345"
