transaction_id,customer_id,product_id,quantity,amount,transaction_time,payment_method
T0000362,C03031,P00492,1,1726.67,2025-07-08 07:04:43,行動支付
T0000363,C02557,P01337,2,2672.76,2025-07-31 10:14:23,貨到付款
T0000364,C01925,P01763,3,10104.93,2025-07-15 18:05:30,貨到付款
T0000365,C02882,P00845,3,2778.5099999999998,2025-07-23 20:57:03,行動支付
T0000366,C01273,P01141,2,1123.8,2025-07-15 21:53:07,轉帳
T0000367,C03543,P01727,2,3275.5,2025-07-29 14:17:55,信用卡
T0000368,C00008,P01252,3,3200.7300000000005,2025-07-12 11:56:27,行動支付
T0000369,C04627,P00409,3,11231.73,2025-07-06 16:56:08,貨到付款
T0000370,C02692,P01757,4,16760.76,2025-07-13 05:25:28,信用卡
T0000371,C03597,P01473,4,7855.68,2025-07-18 12:02:32,行動支付
T0000372,C03709,P00545,2,864.8,2025-07-20 21:35:58,行動支付
T0000373,C03353,P01380,4,6219.36,2025-07-29 17:52:31,行動支付
T0000374,C01821,P00831,1,430.35,2025-07-09 19:49:54,行動支付
T0000375,C00349,P00827,4,3586.88,2025-07-12 14:43:18,信用卡
T0000376,C03321,P00556,4,5432.56,2025-07-21 11:18:53,貨到付款
T0000377,C01651,P01802,1,3614.54,2025-07-17 18:08:37,轉帳
T0000378,C01569,P01633,2,8522.78,2025-07-12 20:28:47,信用卡
T0000379,C04240,P00976,1,2947.66,2025-07-15 19:56:52,轉帳
T0000380,C03598,P01200,4,7147.36,2025-07-28 02:48:50,信用卡
T0000381,C01501,P01253,2,7029.94,2025-07-08 15:29:26,信用卡
T0000382,C01546,P00790,4,15325.96,2025-07-18 15:01:16,信用卡
T0000383,C02041,P01392,1,3088.73,2025-07-28 10:55:30,行動支付
T0000384,C02012,P00898,1,1199.12,2025-07-14 15:05:19,轉帳
T0000385,C01478,P01325,4,3927.8,2025-07-20 10:12:19,行動支付
T0000386,C00636,P00445,3,7175.49,2025-07-03 05:48:30,行動支付
T0000387,C02102,P01275,3,10320.03,2025-07-25 11:49:13,貨到付款
T0000388,C04701,P00230,1,2203.42,2025-07-02 17:03:50,轉帳
T0000389,C03386,P01804,1,558.56,2025-07-02 17:02:36,行動支付
T0000390,C04514,P00977,3,10975.380000000001,2025-07-28 12:02:50,行動支付
T0000391,C03077,P00366,3,4501.2300000000005,2025-07-14 13:22:46,行動支付
T0000392,C01504,P00654,4,4037.0,2025-07-17 10:47:18,行動支付
T0000393,C02739,P01887,4,7319.52,2025-07-24 12:15:33,信用卡
T0000394,C00002,P00512,3,11177.97,2025-07-31 20:41:42,行動支付
T0000395,C01434,P01361,4,8436.16,2025-07-14 13:21:11,信用卡
T0000396,C02149,P01861,4,3556.92,2025-07-30 11:43:08,貨到付款
T0000397,C02899,P00796,2,7066.2,2025-07-31 14:02:40,貨到付款
T0000398,C03273,P01072,4,10163.44,2025-07-22 21:42:48,轉帳
T0000399,C02324,P00569,1,1659.58,2025-07-01 21:02:16,貨到付款
T0000400,C02210,P01140,4,15173.0,2025-07-15 02:36:47,轉帳
T0000401,C01068,P00216,4,2864.2,2025-07-03 05:47:15,貨到付款
T0000402,C02365,P00238,3,11180.880000000001,2025-07-27 07:48:42,行動支付
T0000403,C04505,P01645,1,3018.09,2025-07-12 19:04:05,轉帳
T0000404,C03980,P01768,4,2288.44,2025-07-20 16:38:32,信用卡
T0000405,C00848,P01900,4,8264.36,2025-07-19 14:25:53,行動支付
T0000406,C00423,P01109,2,3760.06,2025-07-11 23:05:35,行動支付
T0000407,C02577,P00995,4,9748.24,2025-07-04 18:20:32,行動支付
T0000408,C03164,P00254,4,6623.64,2025-07-07 19:28:50,信用卡
T0000409,C01675,P01991,2,1905.22,2025-07-30 12:27:04,貨到付款
T0000410,C04092,P00937,3,10678.619999999999,2025-07-10 19:30:28,貨到付款
T0000411,C03755,P00218,4,5971.8,2025-07-14 22:32:41,貨到付款
T0000412,C03363,P00457,2,3321.98,2025-07-25 17:32:31,行動支付
T0000413,C01123,P01666,1,2313.42,2025-07-22 00:46:29,行動支付
T0000414,C00995,P00368,3,6584.3099999999995,2025-07-24 16:25:42,信用卡
T0000415,C00122,P01525,1,2528.78,2025-07-21 21:53:24,行動支付
T0000416,C01224,P01612,1,4184.29,2025-07-18 21:45:39,貨到付款
T0000417,C02375,P00483,2,278.48,2025-07-01 19:45:08,行動支付
T0000418,C04248,P01230,4,477.04,2025-07-12 09:38:37,貨到付款
T0000419,C00364,P00876,2,1512.44,2025-07-12 00:41:39,信用卡
T0000420,C02072,P00285,2,5265.2,2025-07-03 12:10:44,貨到付款
T0000421,C03148,P01194,2,7424.28,2025-07-08 18:00:46,信用卡
T0000422,C00972,P00082,2,2936.96,2025-07-06 13:11:31,信用卡
T0000423,C03481,P01867,3,4034.37,2025-07-14 21:54:01,貨到付款
T0000424,C02471,P01533,4,9297.56,2025-07-11 12:30:43,轉帳
T0000425,C01219,P00377,1,3144.35,2025-07-08 17:27:11,貨到付款
T0000426,C03280,P00420,1,4166.75,2025-07-30 10:16:03,信用卡
T0000427,C00027,P00635,4,6338.04,2025-07-12 01:56:05,行動支付
T0000428,C03754,P01137,1,2473.86,2025-07-18 13:02:19,貨到付款
T0000429,C03850,P01897,4,8710.8,2025-07-16 12:55:15,行動支付
T0000430,C00532,P00682,1,3225.87,2025-07-07 16:53:05,行動支付
T0000431,C02125,P01900,2,4132.18,2025-07-09 14:47:32,行動支付
T0000432,C00879,P01843,1,2085.94,2025-07-11 10:29:19,行動支付
T0000433,C04789,P00700,4,10806.96,2025-07-28 12:08:00,轉帳
T0000434,C02589,P00401,4,16508.16,2025-07-07 12:16:18,轉帳
T0000435,C00251,P01288,4,15210.8,2025-07-04 01:57:47,貨到付款
T0000436,C01245,P00782,4,7975.32,2025-07-28 18:58:46,貨到付款
T0000437,C04241,P00306,4,5788.44,2025-07-08 19:30:41,貨到付款
T0000438,C02282,P00583,3,1188.4499999999998,2025-07-08 20:05:34,貨到付款
T0000439,C04007,P00127,3,4397.25,2025-07-30 19:44:48,貨到付款
T0000440,C03337,P00367,1,812.14,2025-07-28 14:19:59,貨到付款
T0000441,C04939,P00388,4,4993.64,2025-07-28 21:30:19,信用卡
T0000442,C02977,P01316,1,263.64,2025-07-04 11:13:58,貨到付款
T0000443,C04750,P00877,4,3247.12,2025-07-12 01:43:12,貨到付款
T0000444,C04457,P01742,4,13534.52,2025-07-01 10:32:23,行動支付
T0000445,C03063,P00138,3,8071.83,2025-07-07 12:26:49,轉帳
T0000446,C03596,P00491,3,3444.42,2025-07-11 16:05:22,行動支付
T0000447,C02523,P01057,2,1983.76,2025-07-07 22:59:33,信用卡
T0000448,C04152,P01113,3,2536.89,2025-07-25 16:40:10,貨到付款
T0000449,C02739,P00286,2,7052.76,2025-07-23 09:35:38,信用卡
T0000450,C04486,P01928,2,7062.08,2025-07-11 13:39:51,信用卡
T0000451,C03718,P00113,2,4796.14,2025-07-20 01:36:33,行動支付
T0000452,C02373,P01369,2,7632.5,2025-07-10 18:43:50,行動支付
T0000453,C01295,P00819,2,5621.44,2025-07-03 21:35:24,行動支付
T0000454,C01236,P01068,1,607.66,2025-07-11 13:33:53,轉帳
T0000455,C03188,P01237,3,9478.5,2025-07-29 22:07:24,信用卡
T0000456,C03829,P00339,2,2693.76,2025-07-15 13:39:11,信用卡
T0000457,C02606,P01865,4,13656.0,2025-07-07 16:54:06,貨到付款
T0000458,C03133,P00740,3,2392.2599999999998,2025-07-19 05:34:48,轉帳
T0000459,C01372,P00286,3,10579.14,2025-07-31 16:35:57,轉帳
T0000460,C00387,P00207,2,2504.56,2025-07-23 19:46:03,轉帳
T0000461,C01428,P00467,1,369.95,2025-07-07 22:04:52,貨到付款
T0000462,C01358,P00762,2,1501.92,2025-07-09 21:12:16,轉帳
T0000463,C01598,P01125,1,2315.16,2025-07-05 16:52:11,信用卡
T0000464,C02700,P01627,4,8292.32,2025-07-10 21:06:44,轉帳
T0000465,C00691,P01537,3,4878.57,2025-07-20 21:36:29,行動支付
T0000466,C01156,P00239,4,13229.28,2025-07-24 20:48:54,轉帳
T0000467,C03469,P00449,1,2512.9,2025-07-02 20:47:59,轉帳
T0000468,C03532,P01256,1,264.28,2025-07-04 10:32:20,轉帳
T0000469,C00321,P01127,4,4975.44,2025-07-05 11:12:18,轉帳
T0000470,C02037,P00147,1,2314.64,2025-07-03 23:18:46,信用卡
T0000471,C02713,P01297,4,8962.44,2025-07-13 02:15:05,信用卡
T0000472,C02078,P01821,3,5240.67,2025-07-11 21:22:23,轉帳
T0000473,C01034,P01874,4,9259.36,2025-07-07 20:04:20,信用卡
T0000474,C02100,P01289,3,9581.34,2025-07-08 02:03:51,行動支付
T0000475,C04524,P00564,4,2821.12,2025-07-10 12:28:28,轉帳
T0000476,C02920,P01232,1,303.58,2025-07-18 06:45:06,貨到付款
T0000477,C03477,P00899,4,8110.68,2025-07-29 03:56:47,轉帳
T0000478,C04283,P01496,1,375.35,2025-07-14 13:35:19,轉帳
T0000479,C03827,P01365,4,6374.72,2025-07-22 19:20:29,行動支付
T0000480,C01901,P01225,4,18126.4,2025-07-14 19:45:27,轉帳
T0000481,C00029,P00690,2,6410.26,2025-07-08 19:19:20,信用卡
T0000482,C01758,P01975,1,637.09,2025-07-29 12:50:35,轉帳
T0000483,C03767,P00909,2,4670.58,2025-07-24 22:38:37,信用卡
T0000484,C04267,P01838,1,1744.59,2025-07-04 10:39:54,行動支付
T0000485,C04767,P00306,2,2894.22,2025-07-29 17:21:09,信用卡
T0000486,C02095,P01072,3,7622.58,2025-07-02 14:43:05,信用卡
T0000487,C03737,P00720,4,12092.2,2025-07-30 17:46:51,貨到付款
T0000488,C02730,P00288,1,3475.49,2025-07-04 01:06:58,貨到付款
T0000489,C03016,P01274,1,1942.62,2025-07-23 19:41:24,行動支付
T0000490,C01102,P00348,4,9874.4,2025-07-23 17:01:03,轉帳
T0000491,C01097,P01934,1,1075.59,2025-07-29 19:53:54,貨到付款
T0000492,C02179,P01998,1,3638.21,2025-07-23 19:40:08,信用卡
T0000493,C00145,P01763,2,6736.62,2025-07-06 15:08:51,信用卡
T0000494,C01680,P00736,1,3769.07,2025-07-24 09:34:09,信用卡
T0000495,C03395,P00041,3,1663.41,2025-07-14 20:59:08,行動支付
T0000496,C02021,P01610,3,4290.450000000001,2025-07-05 16:40:51,貨到付款
T0000497,C00825,P00287,4,6248.44,2025-07-16 13:40:25,貨到付款
T0000498,C02336,P00919,1,1785.32,2025-07-06 15:24:53,轉帳
T0000499,C00638,P01421,4,11659.4,2025-07-20 13:24:09,信用卡
T0000500,C03111,P01082,3,5214.09,2025-07-01 16:40:17,貨到付款
T0000501,C00134,P00453,1,1352.91,2025-07-16 16:59:45,轉帳
T0000502,C01970,P00804,1,1937.64,2025-07-03 19:00:22,行動支付
T0000503,C02821,P01680,4,15529.2,2025-07-19 05:42:51,信用卡
T0000504,C00135,P00705,3,10180.98,2025-07-21 17:59:40,貨到付款
T0000505,C03213,P01883,1,4156.75,2025-07-12 11:48:08,行動支付
T0000506,C00678,P00842,4,2110.08,2025-07-18 17:03:45,信用卡
T0000507,C02308,P00835,3,1847.91,2025-07-07 10:01:02,貨到付款
T0000508,C00251,P01466,4,15646.24,2025-07-31 17:29:58,轉帳
T0000509,C01895,P00887,2,3244.98,2025-07-28 12:21:39,信用卡
T0000510,C01058,P00776,1,3500.37,2025-07-16 19:16:51,貨到付款
T0000511,C01634,P00727,2,813.28,2025-07-07 16:07:09,貨到付款
T0000512,C03806,P00652,3,3794.6400000000003,2025-07-20 08:18:21,貨到付款
T0000513,C01895,P00797,2,2699.88,2025-07-06 21:51:02,信用卡
T0000514,C03760,P01446,2,5337.96,2025-07-11 18:32:56,行動支付
T0000515,C04159,P00411,3,5177.4,2025-07-30 20:01:45,信用卡
T0000516,C01261,P00433,4,9611.84,2025-07-30 10:40:33,行動支付
T0000517,C00409,P00381,2,4006.34,2025-07-13 00:24:02,信用卡
T0000518,C00096,P00389,4,8289.88,2025-07-10 16:11:50,貨到付款
T0000519,C02697,P01747,2,5800.44,2025-07-30 20:16:00,信用卡
T0000520,C04999,P01318,4,7826.12,2025-07-14 19:54:19,轉帳
T0000521,C01749,P01237,3,9478.5,2025-07-29 15:28:51,轉帳
T0000522,C03250,P01800,2,511.42,2025-07-13 16:38:21,轉帳
T0000523,C03906,P01096,3,9716.94,2025-07-02 18:01:16,行動支付
T0000524,C03258,P01527,2,4028.1,2025-07-28 06:32:46,信用卡
T0000525,C03771,P00816,3,3185.3999999999996,2025-07-19 12:27:25,貨到付款
T0000526,C04748,P01288,3,11408.099999999999,2025-07-31 18:13:02,轉帳
T0000527,C00996,P00427,2,7302.08,2025-07-04 21:21:40,信用卡
T0000528,C00101,P00282,2,7043.52,2025-07-27 08:51:08,信用卡
T0000529,C00761,P00217,2,2951.62,2025-07-08 15:31:33,轉帳
T0000530,C00631,P01304,1,265.1,2025-07-17 22:28:46,信用卡
T0000531,C03347,P00600,4,8734.8,2025-07-29 13:27:44,信用卡
T0000532,C02819,P01665,1,1293.24,2025-07-30 22:39:53,轉帳
T0000533,C01089,P01549,1,3331.41,2025-07-08 05:24:42,貨到付款
T0000534,C03497,P01247,3,10549.349999999999,2025-07-31 03:41:08,轉帳
T0000535,C03834,P00101,2,6896.82,2025-07-29 22:53:37,信用卡
T0000536,C00838,P00434,4,14654.04,2025-07-01 21:06:51,轉帳
T0000537,C03036,P01103,3,8190.030000000001,2025-07-24 21:35:24,信用卡
T0000538,C03739,P00313,1,1209.02,2025-07-01 22:30:53,轉帳
T0000539,C00572,P00768,2,7066.2,2025-07-19 06:48:28,行動支付
T0000540,C04096,P01035,3,11078.64,2025-07-29 21:48:36,信用卡
T0000541,C04823,P00360,2,755.08,2025-07-20 00:32:01,行動支付
T0000542,C00540,P00885,3,12210.84,2025-07-07 13:48:46,轉帳
T0000543,C00128,P01387,2,7483.7,2025-07-24 11:33:37,轉帳
T0000544,C01559,P00771,1,3341.33,2025-07-26 23:20:46,行動支付
T0000545,C03386,P01333,4,9285.68,2025-07-08 16:45:36,信用卡
T0000546,C04790,P00546,1,2557.96,2025-07-10 12:37:45,轉帳
T0000547,C01983,P01491,4,5819.68,2025-07-25 09:29:51,貨到付款
T0000548,C03575,P01126,2,715.94,2025-07-19 17:23:14,行動支付
T0000549,C00379,P00311,3,6146.37,2025-07-10 14:35:15,信用卡
T0000550,C03453,P00803,1,2251.81,2025-07-19 08:05:47,行動支付
T0000551,C03136,P01563,4,12105.92,2025-07-14 15:40:03,信用卡
T0000552,C00509,P00395,1,1280.46,2025-07-27 13:46:14,行動支付
T0000553,C03862,P00822,4,14280.84,2025-07-05 15:25:31,轉帳
T0000554,C04251,P00937,1,3559.54,2025-07-01 20:16:55,貨到付款
T0000555,C03002,P01736,4,15973.2,2025-07-17 19:25:52,貨到付款
T0000556,C00605,P00261,4,12746.92,2025-07-21 16:49:26,貨到付款
T0000557,C04919,P01862,2,270.82,2025-07-27 19:24:44,轉帳
T0000558,C03913,P00632,4,9531.32,2025-07-22 10:57:10,轉帳
T0000559,C01736,P01866,2,1693.34,2025-07-12 18:42:34,貨到付款
T0000560,C02141,P01224,4,16595.44,2025-07-22 10:56:10,信用卡
T0000561,C01852,P01470,3,10058.91,2025-07-17 21:45:34,行動支付
T0000562,C02529,P01751,3,7568.01,2025-07-29 00:48:07,信用卡
T0000563,C01706,P01352,3,6981.12,2025-07-17 11:15:23,貨到付款
T0000564,C04247,P01573,4,10712.28,2025-07-07 03:57:32,轉帳
T0000565,C04111,P00171,2,5703.98,2025-07-17 13:34:46,貨到付款
T0000566,C00527,P00017,2,4750.46,2025-07-10 18:53:27,轉帳
T0000567,C04803,P01724,4,13295.56,2025-07-16 21:40:31,轉帳
T0000568,C03177,P00105,3,2488.83,2025-07-17 01:25:17,貨到付款
T0000569,C04143,P01705,3,562.23,2025-07-11 20:14:30,貨到付款
T0000570,C03536,P00626,2,6243.86,2025-07-09 19:36:20,信用卡
T0000571,C02177,P01803,3,4287.15,2025-07-27 13:21:09,行動支付
T0000572,C03668,P00406,1,1200.31,2025-07-03 11:40:12,行動支付
T0000573,C04827,P00301,2,3470.5,2025-07-03 22:20:57,轉帳
T0000574,C01350,P00426,3,10376.22,2025-07-12 16:45:21,信用卡
T0000575,C04040,P01681,2,3807.26,2025-07-20 15:59:32,貨到付款
T0000576,C02690,P00725,1,475.18,2025-07-23 17:17:34,轉帳
T0000577,C02417,P01818,2,7181.84,2025-07-23 14:17:05,貨到付款
T0000578,C02177,P01166,2,7879.3,2025-07-31 18:45:40,轉帳
T0000579,C03655,P01656,2,6759.62,2025-07-10 22:24:43,行動支付
T0000580,C01341,P00950,2,5823.74,2025-07-29 22:10:27,轉帳
T0000581,C04258,P01407,1,4048.67,2025-07-15 12:07:53,轉帳
T0000582,C04153,P00579,4,8263.32,2025-07-24 17:50:39,信用卡
T0000583,C00433,P00202,2,8610.3,2025-07-20 11:16:21,轉帳
T0000584,C04408,P01123,2,8146.46,2025-07-08 12:26:22,信用卡
T0000585,C01219,P01801,3,1581.66,2025-07-26 07:49:22,貨到付款
T0000586,C02323,P00304,2,2802.8,2025-07-25 17:19:56,信用卡
T0000587,C03051,P00830,3,10995.72,2025-07-04 17:28:33,信用卡
T0000588,C01894,P01064,4,2451.76,2025-07-20 10:59:46,行動支付
T0000589,C00143,P01236,1,2187.83,2025-07-01 21:03:36,貨到付款
T0000590,C04254,P00316,1,3341.79,2025-07-31 11:47:32,信用卡
T0000591,C00909,P01104,4,4057.32,2025-07-27 04:53:07,轉帳
T0000592,C01060,P00939,1,1260.27,2025-07-13 18:53:02,貨到付款
T0000593,C03989,P01966,4,5086.92,2025-07-03 19:20:36,行動支付
T0000594,C01701,P01379,4,1664.2,2025-07-16 17:09:11,行動支付
T0000595,C04401,P01807,4,14685.2,2025-07-30 12:08:33,行動支付
T0000596,C03505,P01952,1,2433.99,2025-07-09 19:50:47,轉帳
T0000597,C01381,P01327,3,8385.48,2025-07-07 12:42:38,行動支付
T0000598,C00050,P00293,4,4982.16,2025-07-06 11:26:35,轉帳
T0000599,C04740,P00889,2,3768.02,2025-07-02 16:33:49,貨到付款
T0000600,C00428,P01511,1,4146.95,2025-07-09 14:44:03,轉帳
T0000601,C03600,P00271,4,13519.2,2025-07-31 06:40:55,轉帳
T0000602,C02442,P00761,4,3064.4,2025-07-17 22:17:00,貨到付款
T0000603,C03790,P00758,2,7518.9,2025-07-26 04:58:19,轉帳
T0000604,C03453,P00340,3,3565.17,2025-07-18 00:53:54,轉帳
T0000605,C03229,P00039,3,12299.16,2025-07-11 21:28:47,行動支付
T0000606,C02454,P01376,3,7035.599999999999,2025-07-08 13:56:33,轉帳
T0000607,C03964,P01635,4,944.2,2025-07-13 09:47:31,行動支付
T0000608,C00465,P01861,4,3556.92,2025-07-04 22:20:16,貨到付款
T0000609,C01107,P01169,4,3963.96,2025-07-09 14:01:22,貨到付款
T0000610,C03458,P00363,1,1953.68,2025-07-08 16:57:25,行動支付
T0000611,C01531,P01787,2,6968.82,2025-07-02 17:27:31,行動支付
T0000612,C02907,P01940,4,7033.12,2025-07-28 12:47:52,信用卡
T0000613,C02366,P01893,2,3982.56,2025-07-13 15:08:31,行動支付
T0000614,C02654,P01133,2,1372.72,2025-07-05 01:21:47,轉帳
T0000615,C02127,P01771,3,8411.07,2025-07-07 14:44:54,行動支付
T0000616,C03729,P01975,1,637.09,2025-07-26 07:36:04,行動支付
T0000617,C01653,P01772,4,3927.28,2025-07-04 17:09:45,行動支付
T0000618,C03514,P00137,3,13190.25,2025-07-17 20:22:26,行動支付
T0000619,C01354,P00269,3,8462.07,2025-07-15 19:59:43,行動支付
T0000620,C01257,P00600,4,8734.8,2025-07-05 19:23:47,行動支付
T0000621,C00603,P00787,2,7143.88,2025-07-02 10:05:56,行動支付
T0000622,C00962,P00298,3,7743.27,2025-07-29 22:20:46,貨到付款
T0000623,C00597,P01985,2,6601.96,2025-07-29 20:41:53,貨到付款
T0000624,C02679,P01581,1,1700.81,2025-07-22 11:15:55,轉帳
T0000625,C03810,P01337,2,2672.76,2025-07-01 18:29:21,轉帳
T0000626,C00925,P01923,1,418.21,2025-07-28 12:08:05,信用卡
T0000627,C01081,P00641,2,6435.92,2025-07-30 10:11:26,信用卡
T0000628,C02420,P01422,3,5107.08,2025-07-09 11:38:23,貨到付款
T0000629,C03622,P01897,3,6533.099999999999,2025-07-13 11:32:17,行動支付
T0000630,C04883,P00166,1,1494.8,2025-07-10 19:00:28,貨到付款
T0000631,C02623,P01205,4,2874.76,2025-07-18 17:53:01,行動支付
T0000632,C01414,P01598,1,3792.78,2025-07-27 11:21:05,轉帳
T0000633,C00502,P00031,1,1587.49,2025-07-22 19:36:44,轉帳
T0000634,C00970,P01782,2,7704.56,2025-07-19 22:38:32,轉帳
T0000635,C01137,P00835,2,1231.94,2025-07-03 14:23:23,行動支付
T0000636,C00897,P00338,1,1922.9,2025-07-03 10:43:44,信用卡
T0000637,C00070,P01702,3,8593.44,2025-07-09 12:50:19,行動支付
T0000638,C02670,P00384,2,3596.3,2025-07-20 18:21:13,行動支付
T0000639,C01371,P00560,4,3792.6,2025-07-22 07:58:17,信用卡
T0000640,C04871,P01040,2,5804.36,2025-07-20 12:33:48,貨到付款
T0000641,C02766,P01831,2,3928.18,2025-07-22 19:33:49,貨到付款
T0000642,C03487,P00979,4,909.08,2025-07-21 13:36:30,轉帳
T0000643,C00631,P01811,1,341.9,2025-07-09 14:27:22,轉帳
T0000644,C04342,P00104,4,2594.72,2025-07-13 18:37:57,信用卡
T0000645,C02454,P00477,1,581.01,2025-07-02 15:23:20,貨到付款
T0000646,C04363,P00613,1,202.02,2025-07-10 19:16:41,行動支付
T0000647,C02870,P00897,1,99.6,2025-07-26 17:40:53,信用卡
T0000648,C02346,P00865,4,5545.12,2025-07-10 11:49:27,信用卡
T0000649,C02202,P00080,1,1784.03,2025-07-18 15:31:06,信用卡
T0000650,C00921,P01499,3,7635.33,2025-07-11 21:51:36,行動支付
T0000651,C00256,P01519,4,1202.36,2025-07-06 22:46:00,信用卡
T0000652,C04705,P00916,3,4868.9400000000005,2025-07-27 13:49:39,貨到付款
T0000653,C02388,P00160,1,807.54,2025-07-28 21:31:25,貨到付款
T0000654,C04110,P01102,2,7497.14,2025-07-31 22:15:19,轉帳
T0000655,C02003,P00261,1,3186.73,2025-07-28 08:13:23,信用卡
T0000656,C00370,P01956,3,8977.98,2025-07-19 11:07:03,信用卡
T0000657,C03147,P01248,3,2020.59,2025-07-22 03:07:21,轉帳
T0000658,C00268,P01469,4,5490.12,2025-07-21 11:29:54,信用卡
T0000659,C00745,P00038,2,1134.82,2025-07-08 19:39:16,信用卡
T0000660,C02814,P00761,4,3064.4,2025-07-08 18:52:57,轉帳
T0000661,C01519,P01809,3,506.18999999999994,2025-07-22 11:34:30,行動支付
T0000662,C04969,P00760,1,1039.19,2025-07-05 04:23:29,信用卡
T0000663,C00592,P00071,2,2563.82,2025-07-31 15:25:16,貨到付款
T0000664,C03822,P01343,1,2224.02,2025-07-04 11:17:41,轉帳
T0000665,C03031,P01393,1,2406.48,2025-07-31 19:31:19,行動支付
T0000666,C03953,P00671,2,5956.62,2025-07-04 13:21:56,貨到付款
T0000667,C01128,P01606,4,3688.76,2025-07-21 13:13:39,信用卡
T0000668,C02612,P01707,1,3115.96,2025-07-22 12:15:55,信用卡
T0000669,C02252,P01568,3,10188.0,2025-07-05 12:23:22,信用卡
T0000670,C02213,P00814,1,2105.61,2025-07-18 01:49:43,行動支付
T0000671,C04300,P00684,2,5491.58,2025-07-24 16:53:22,行動支付
T0000672,C04950,P01885,2,7174.24,2025-07-16 19:19:53,行動支付
T0000673,C01526,P01438,2,2058.74,2025-07-16 13:32:06,貨到付款
T0000674,C03105,P01104,4,4057.32,2025-07-21 14:02:09,貨到付款
T0000675,C03048,P00977,1,3658.46,2025-07-26 21:33:49,貨到付款
T0000676,C03700,P00533,4,518.64,2025-07-30 11:40:07,行動支付
T0000677,C04737,P01826,4,15481.16,2025-07-25 10:10:15,轉帳
T0000678,C01038,P01837,2,5313.64,2025-07-07 19:41:50,信用卡
T0000679,C01055,P00169,2,1192.96,2025-07-31 17:28:00,信用卡
T0000680,C03302,P01332,4,15287.8,2025-07-10 01:06:16,轉帳
T0000681,C00785,P00637,1,2424.94,2025-07-13 19:28:40,信用卡
T0000682,C00869,P01017,3,1313.73,2025-07-23 07:46:31,信用卡
T0000683,C00375,P00227,4,14427.36,2025-07-22 16:46:51,貨到付款
T0000684,C00013,P01621,1,2062.26,2025-07-26 19:15:18,信用卡
T0000685,C02252,P01612,2,8368.58,2025-07-04 16:45:20,貨到付款
T0000686,C02969,P00214,2,6179.16,2025-07-19 08:02:33,貨到付款
T0000687,C01456,P00148,1,2467.84,2025-07-23 11:18:23,轉帳
T0000688,C01157,P00746,3,7583.16,2025-07-23 19:02:07,行動支付
T0000689,C03534,P00308,2,4308.12,2025-07-15 01:38:52,轉帳
T0000690,C03514,P01602,2,4371.92,2025-07-13 02:04:29,貨到付款
T0000691,C02270,P01557,2,4277.5,2025-07-12 14:01:42,貨到付款
T0000692,C03436,P01727,1,1637.75,2025-07-28 02:06:28,信用卡
T0000693,C04619,P00019,4,1988.96,2025-07-24 02:24:29,行動支付
T0000694,C03939,P00026,2,7952.92,2025-07-19 18:17:36,貨到付款
T0000695,C03125,P01613,4,5943.0,2025-07-02 15:27:44,行動支付
T0000696,C03305,P01740,3,6444.09,2025-07-20 04:33:20,信用卡
