product_id,product_name,category,brand,list_price,sale_price,weight_dimensions,employee_id,create_date,modify_date
P01245,Product_1245,3C,Brand_D,2570,2269,55x19x100cm,EMP0006,2025-02-19,
P01246,Product_1246,美妝,Brand_G,2770,2362,26x100x29cm,EMP0007,2024-10-04,
P01247,Product_1247,食品,Brand_F,1489,1348,27x75x63cm,EMP0002,2025-01-27,
P01248,Product_1248,家居,Brand_G,4747,3803,3107g,EMP0003,2025-01-26,
P01249,Product_1249,食品,Brand_G,4228,3194,80x88x42cm,EMP0002,2024-07-18,
P01250,Product_1250,服飾,Brand_B,3640,3014,74x18x69cm,EMP0002,2025-04-06,2025-07-10
P01251,Product_1251,服飾,Brand_I,482,404,90x85x40cm,EMP0005,2025-07-02,
P01252,Product_1252,服飾,Brand_F,620,517,4975g,EMP0002,2025-07-02,
P01253,Product_1253,圖書,Brand_G,2515,2115,30x76x27cm,EMP0006,2025-01-02,
P01254,Product_1254,美妝,Brand_J,888,832,1665g,EMP0003,2024-12-23,
P01255,Product_1255,食品,Brand_E,4894,4529,40x31x27cm,EMP0009,2025-04-08,
P01256,Product_1256,3C,Brand_J,877,806,94x69x68cm,EMP0006,2024-10-09,
P01257,Product_1257,食品,Brand_B,2489,2241,51x10x81cm,EMP0002,2025-05-08,
P01258,Product_1258,3C,Brand_E,1884,-31,628g,EMP0001,2025-05-03,
P01259,Product_1259,圖書,Brand_D,3233,2343,53x65x29cm,EMP0008,2025-04-30,
P01260,Product_1260,家居,Brand_G,732,561,4415g,EMP0005,2025-01-24,
P01261,Product_1261,家居,Brand_C,2209,1819,415g,EMP0003,2025-02-26,
P01262,Product_1262,食品,Brand_I,1446,1318,89x90x98cm,EMP0001,2024-11-13,
P01263,Product_1263,服飾,Brand_H,4450,3677,72x46x63cm,EMP0006,2024-07-10,
P01264,Product_1264,3C,Brand_E,299,265,2205g,EMP0003,2025-01-16,2025-02-15
P01265,Product_1265,服飾,Brand_H,4577,3363,66x44x13cm,EMP0000,2025-05-06,
P01266,Product_1266,美妝,Brand_A,4182,3191,4151g,EMP0005,2025-04-27,
P01267,Product_1267,服飾,Brand_H,1558,1376,54x29x68cm,EMP0007,2025-01-17,
P01268,Product_1268,美妝,Brand_D,3968,2941,90x17x25cm,EMP0009,2025-06-22,
P01269,Product_1269,美妝,Brand_J,253,199,68x35x50cm,EMP0007,2025-05-11,2025-07-08
P01270,Product_1270,圖書,Brand_G,4838,3707,47x76x66cm,EMP0009,2024-08-08,
P01271,Product_1271,家居,Brand_A,2680,2111,481g,EMP0008,2024-10-26,
P01272,Product_1272,服飾,Brand_J,1586,1391,852g,EMP0006,2025-02-04,
P01273,Product_1273,食品,Brand_J,1877,1486,53x64x57cm,EMP0002,2024-09-16,
P01274,Product_1274,3C,Brand_D,425,357,16x56x74cm,EMP0008,2025-02-02,
P01275,Product_1275,美妝,Brand_B,4948,3587,20x48x51cm,EMP0009,2024-11-25,
P01276,Product_1276,3C,Brand_H,293,264,102g,EMP0000,2025-05-01,
P01277,Product_1277,圖書,Brand_G,3309,-59,4152g,EMP0001,2024-12-02,
P01278,Product_1278,美妝,Brand_J,2269,1957,2901g,EMP0007,2025-05-30,
P01279,Product_1279,服飾,Brand_I,4750,4186,30x56x70cm,EMP0009,2024-09-22,
P01280,Product_1280,服飾,Brand_G,1305,982,1412g,EMP0003,2024-08-06,
P01281,Product_1281,3C,Brand_D,2707,2494,4453g,EMP0003,2024-10-05,
P01282,Product_1282,美妝,Brand_G,2464,2104,46x45x51cm,EMP0006,2025-05-24,
P01283,Product_1283,3C,Brand_H,3544,2861,31x18x92cm,EMP0001,2025-01-30,
P01284,Product_1284,服飾,Brand_C,433,323,2637g,EMP0001,2025-05-05,
P01285,Product_1285,家居,Brand_F,1050,982,12x88x50cm,EMP0001,2024-10-11,
P01286,Product_1286,食品,Brand_G,1151,1023,1315g,EMP0005,2024-11-11,
P01287,Product_1287,家居,Brand_E,3717,2795,85x23x25cm,EMP0000,2025-01-12,
P01288,Product_1288,圖書,Brand_F,1027,805,86x66x58cm,EMP0008,2025-02-04,
P01289,Product_1289,美妝,Brand_D,2910,2626,1206g,EMP0006,2024-10-15,
P01290,Product_1290,美妝,Brand_F,1155,1009,721g,EMP0004,2024-11-09,
P01291,Product_1291,3C,Brand_C,4322,3853,966g,EMP0009,2024-10-25,
P01292,Product_1292,服飾,Brand_I,4717,3822,97x83x77cm,EMP0009,2024-07-30,
P01293,Product_1293,3C,Brand_H,2641,2321,25x41x13cm,EMP0001,2025-06-30,
P01294,Product_1294,3C,Brand_D,1826,1455,28x63x42cm,EMP0007,2025-05-17,2025-06-29
P01295,Product_1295,3C,Brand_C,1247,939,64x48x35cm,EMP0008,2025-05-30,
P01296,Product_1296,美妝,Brand_G,344,295,48x50x49cm,EMP0005,2025-06-11,
P01297,Product_1297,美妝,Brand_J,1416,1336,2161g,EMP0004,2025-02-12,
P01298,Product_1298,服飾,Brand_G,3306,2571,2425g,EMP0007,2024-10-03,
P01299,Product_1299,3C,Brand_B,2715,2213,2119g,EMP0001,2024-07-10,
P01300,Product_1300,美妝,Brand_D,4726,4104,2029g,EMP0000,2024-10-28,2025-01-24
P01301,Product_1301,食品,Brand_D,2042,1706,53x93x67cm,EMP0003,2024-09-10,
P01302,Product_1302,家居,Brand_G,3500,3188,89x73x87cm,EMP0004,2024-09-06,2024-12-30
P01303,Product_1303,美妝,Brand_J,2498,2224,26x35x13cm,EMP0008,2024-09-01,
P01304,Product_1304,圖書,Brand_F,2612,1866,1786g,EMP0006,2024-08-29,
P01305,Product_1305,家居,Brand_I,1412,1341,44x82x80cm,EMP0002,2025-01-20,
P01306,Product_1306,3C,Brand_G,2329,2069,72x53x85cm,EMP0002,2024-10-24,
P01307,Product_1307,3C,Brand_C,2407,2205,93x40x35cm,EMP0001,2025-02-14,
P01308,Product_1308,家居,Brand_C,3563,3074,4814g,EMP0007,2025-04-30,
P01309,Product_1309,服飾,Brand_B,4709,4304,65x27x77cm,EMP0004,2025-01-20,
P01310,Product_1310,3C,Brand_G,1714,1248,1288g,EMP0005,2024-12-20,
P01311,Product_1311,服飾,Brand_I,307,241,11x61x20cm,EMP0005,2024-09-27,2025-02-27
P01312,Product_1312,食品,Brand_G,2532,2327,96x59x15cm,EMP0006,2024-10-25,
P01313,Product_1313,3C,Brand_C,2768,2077,3572g,EMP0004,2025-01-26,
P01314,Product_1314,圖書,Brand_B,925,666,688g,EMP0001,2025-01-21,
P01315,Product_1315,服飾,Brand_C,3826,3432,57x85x33cm,EMP0002,2025-03-13,
P01316,Product_1316,服飾,Brand_A,4926,4477,3402g,EMP0004,2025-05-20,
P01317,Product_1317,服飾,Brand_J,4734,3507,2047g,EMP0000,2025-06-27,
P01318,Product_1318,服飾,Brand_J,1066,974,46x41x96cm,EMP0004,2024-12-27,
P01319,Product_1319,3C,Brand_I,4389,3826,54x19x80cm,EMP0007,2025-06-18,
P01320,Product_1320,美妝,Brand_D,3552,2948,3518g,EMP0003,2024-07-28,
P01321,Product_1321,家居,Brand_F,2324,2109,1087g,EMP0002,2025-05-09,
P01322,Product_1322,服飾,Brand_A,2749,2212,4833g,EMP0007,2024-08-25,
P01323,Product_1323,3C,Brand_C,4263,3191,3005g,EMP0006,2024-10-20,
P01324,Product_1324,圖書,Brand_E,2453,1892,61x80x57cm,EMP0008,2025-06-23,
P01325,Product_1325,服飾,Brand_C,1929,1594,1835g,EMP0001,2025-06-28,
P01326,Product_1326,3C,Brand_D,2517,2096,84x94x33cm,EMP0006,2025-06-14,
P01327,Product_1327,美妝,Brand_C,2938,2648,4622g,EMP0008,2025-01-25,
P01328,Product_1328,3C,Brand_B,1026,922,4842g,EMP0007,2025-04-18,
P01329,Product_1329,服飾,Brand_E,4514,3816,4611g,EMP0008,2025-03-18,
P01330,Product_1330,服飾,Brand_F,3404,3047,46x10x32cm,EMP0003,2025-05-07,
P01331,Product_1331,家居,Brand_E,3203,2396,2485g,EMP0003,2024-09-28,
P01332,Product_1332,美妝,Brand_A,588,419,1445g,EMP0004,2024-08-09,
P01333,Product_1333,食品,Brand_C,3060,2811,54x77x10cm,EMP0006,2025-06-16,
P01334,Product_1334,美妝,Brand_F,693,498,93x58x92cm,EMP0001,2024-10-05,
P01335,Product_1335,服飾,Brand_A,486,370,59x26x95cm,EMP0000,2025-02-13,
P01336,Product_1336,圖書,Brand_I,2684,2345,11x86x26cm,EMP0003,2025-05-23,
P01337,Product_1337,家居,Brand_B,2074,1664,4694g,EMP0006,2024-10-24,
P01338,Product_1338,圖書,Brand_G,2985,2744,100x59x71cm,EMP0002,2025-03-14,
P01339,Product_1339,圖書,Brand_H,537,416,2037g,EMP0004,2024-07-24,
P01340,Product_1340,3C,Brand_D,2212,-7,29x48x62cm,EMP0000,2025-06-24,
P01341,Product_1341,服飾,Brand_F,956,741,97x63x34cm,EMP0002,2025-06-02,2025-07-29
P01342,Product_1342,家居,Brand_H,4937,4169,4437g,EMP0004,2025-06-04,
P01343,Product_1343,家居,Brand_A,2850,2263,28x52x45cm,EMP0005,2025-04-21,
P01344,Product_1344,3C,Brand_C,3468,2892,84x69x41cm,EMP0003,2024-07-18,2025-04-07
P01345,Product_1345,圖書,Brand_A,1695,1558,2517g,EMP0003,2024-12-16,
P01346,Product_1346,食品,Brand_I,564,524,4757g,EMP0001,2025-03-06,
P01347,Product_1347,服飾,Brand_A,4882,3742,3461g,EMP0005,2025-04-25,
P01348,Product_1348,家居,Brand_I,1503,1225,1621g,EMP0000,2025-04-03,
P01349,Product_1349,美妝,Brand_F,2177,1822,3222g,EMP0005,2025-06-29,2025-07-29
P01350,Product_1350,圖書,Brand_I,3284,3078,51x11x72cm,EMP0009,2024-11-09,
P01351,Product_1351,美妝,Brand_B,221,210,2952g,EMP0003,2025-05-01,
P01352,Product_1352,3C,Brand_D,4070,3089,2505g,EMP0009,2024-09-06,
P01353,Product_1353,美妝,Brand_C,2729,2406,1633g,EMP0006,2025-01-12,
P01354,Product_1354,3C,Brand_D,1463,1163,4882g,EMP0003,2025-03-16,
P01355,Product_1355,家居,Brand_H,402,282,1693g,EMP0001,2024-08-27,
P01356,Product_1356,家居,Brand_B,896,629,1012g,EMP0001,2025-01-02,
P01357,Product_1357,家居,Brand_I,4486,3656,37x68x38cm,EMP0003,2024-12-02,
P01358,Product_1358,食品,Brand_H,3462,2846,24x30x94cm,EMP0009,2024-09-08,
P01359,Product_1359,家居,Brand_G,1325,935,20x42x94cm,EMP0002,2025-06-21,
P01360,Product_1360,美妝,Brand_G,421,367,61x57x44cm,EMP0009,2024-09-10,2025-01-03
P01361,Product_1361,食品,Brand_A,3484,2695,27x90x22cm,EMP0008,2024-07-08,
P01362,Product_1362,3C,Brand_E,2905,2440,1156g,EMP0007,2025-06-21,
P01363,Product_1363,家居,Brand_G,2082,1614,2865g,EMP0001,2024-12-10,
P01364,Product_1364,美妝,Brand_E,1882,1396,86x57x86cm,EMP0005,2025-01-25,
P01365,Product_1365,服飾,Brand_F,1162,932,1493g,EMP0003,2024-11-12,
P01366,Product_1366,服飾,Brand_E,3381,2563,149g,EMP0003,2025-02-02,
P01367,Product_1367,家居,Brand_J,4856,4049,89x98x33cm,EMP0003,2024-11-01,2025-05-28
P01368,Product_1368,服飾,Brand_A,961,720,3089g,EMP0000,2024-08-01,
P01369,Product_1369,服飾,Brand_A,3026,2503,1401g,EMP0007,2025-04-07,
P01370,Product_1370,3C,Brand_I,2179,1611,1656g,EMP0002,2024-08-11,
P01371,Product_1371,家居,Brand_H,2289,1986,292g,EMP0006,2025-04-10,
P01372,Product_1372,圖書,Brand_B,1345,1195,40x48x25cm,EMP0008,2024-09-15,2025-07-26
P01373,Product_1373,美妝,Brand_B,4143,3015,80x46x68cm,EMP0005,2025-05-16,
P01374,Product_1374,3C,Brand_J,2478,2024,3860g,EMP0005,2025-06-29,
P01375,Product_1375,家居,Brand_D,2763,1983,3591g,EMP0006,2025-02-18,
P01376,Product_1376,食品,Brand_F,1593,1354,558g,EMP0004,2024-10-22,
P01377,Product_1377,家居,Brand_J,991,759,2960g,EMP0007,2025-05-31,
P01378,Product_1378,家居,Brand_D,521,433,2610g,EMP0002,2024-10-03,
P01379,Product_1379,服飾,Brand_F,3599,2985,65x95x46cm,EMP0001,2024-08-29,
P01380,Product_1380,圖書,Brand_F,1062,988,74x19x10cm,EMP0006,2024-08-01,
P01381,Product_1381,家居,Brand_J,3481,2915,390g,EMP0003,2024-07-24,
P01382,Product_1382,服飾,Brand_D,2013,1702,4277g,EMP0000,2025-04-16,
P01383,Product_1383,美妝,Brand_H,2137,1711,1525g,EMP0001,2024-12-29,
P01384,Product_1384,美妝,Brand_D,2399,2248,29x41x94cm,EMP0002,2024-09-27,
P01385,Product_1385,3C,Brand_F,1902,1701,88x93x92cm,EMP0008,2024-05-13,
P01386,Product_1386,圖書,Brand_B,593,457,62x80x19cm,EMP0003,2024-11-22,
P01387,Product_1387,圖書,Brand_I,1617,1473,32x16x45cm,EMP0008,2025-03-22,
P01388,Product_1388,食品,Brand_H,3352,2709,1050g,EMP0003,2025-06-04,
P01389,Product_1389,家居,Brand_C,3362,3050,10x51x85cm,EMP0007,2024-09-04,
P01390,Product_1390,食品,Brand_B,1502,1361,3468g,EMP0006,2025-06-26,
P01391,Product_1391,美妝,Brand_G,2354,1759,4473g,EMP0004,2025-06-09,
P01392,Product_1392,圖書,Brand_J,1048,917,4376g,EMP0003,2024-07-08,2025-07-24
P01393,Product_1393,服飾,Brand_B,1131,874,72x96x69cm,EMP0007,2025-02-14,
P01394,Product_1394,3C,Brand_B,213,165,3153g,EMP0007,2025-07-01,2025-07-28
P01395,Product_1395,家居,Brand_G,4494,3479,4815g,EMP0009,2025-03-20,
P01396,Product_1396,3C,Brand_D,1132,998,74x11x68cm,EMP0005,2024-07-13,2024-12-26
P01397,Product_1397,食品,Brand_G,1215,920,1661g,EMP0005,2025-01-19,
P01398,Product_1398,圖書,Brand_A,1470,1029,41x47x79cm,EMP0002,2024-07-09,
P01399,Product_1399,圖書,Brand_A,724,637,4064g,EMP0001,2025-04-22,
P01400,Product_1400,圖書,Brand_C,3232,2401,1539g,EMP0006,2025-03-29,
P01401,Product_1401,圖書,Brand_H,468,340,2044g,EMP0009,2025-07-01,
P01402,Product_1402,圖書,Brand_B,758,575,41x90x30cm,EMP0002,2025-04-19,
P01403,Product_1403,服飾,Brand_E,3259,2591,13x16x17cm,EMP0002,2024-08-24,
P01404,Product_1404,食品,Brand_A,1764,1445,522g,EMP0008,2025-05-09,
P01405,Product_1405,家居,Brand_J,3569,2538,4651g,EMP0002,2025-04-11,
P01406,Product_1406,服飾,Brand_A,2831,2669,72x80x64cm,EMP0009,2024-07-31,
P01407,Product_1407,食品,Brand_H,1354,1191,2933g,EMP0003,2024-12-03,2025-07-04
P01408,Product_1408,服飾,Brand_A,3289,2568,49x95x50cm,EMP0003,2025-03-18,
P01409,Product_1409,圖書,Brand_I,670,522,74x17x94cm,EMP0005,2025-04-12,
P01410,Product_1410,3C,Brand_H,2728,2216,68x31x19cm,EMP0009,2024-12-26,
P01411,Product_1411,服飾,Brand_E,2242,1920,1885g,EMP0005,2025-02-03,
P01412,Product_1412,家居,Brand_F,1413,1040,82x87x67cm,EMP0007,2025-05-28,
P01413,Product_1413,3C,Brand_C,3060,2286,2851g,EMP0002,2025-01-09,
P01414,Product_1414,美妝,Brand_E,4370,3998,12x96x25cm,EMP0005,2025-06-27,2025-07-07
P01415,Product_1415,服飾,Brand_J,4995,3816,4043g,EMP0004,2025-03-17,
P01416,Product_1416,家居,Brand_I,3078,2447,787g,EMP0000,2025-03-04,
P01417,Product_1417,服飾,Brand_D,2083,1912,20x16x77cm,EMP0002,2025-01-04,
P01418,Product_1418,服飾,Brand_A,1204,1042,44x54x87cm,EMP0001,2025-01-03,
P01419,Product_1419,食品,Brand_B,1360,1068,45x87x88cm,EMP0006,2024-11-03,
P01420,Product_1420,家居,Brand_B,2449,2133,94x90x21cm,EMP0001,2024-12-09,
P01421,Product_1421,圖書,Brand_J,1900,1339,84x18x35cm,EMP0004,2025-06-29,
P01422,Product_1422,圖書,Brand_D,4578,4046,2768g,EMP0009,2025-02-18,
P01423,Product_1423,圖書,Brand_E,1905,1565,41x51x82cm,EMP0004,2025-03-14,
P01424,Product_1424,美妝,Brand_E,1930,1743,28x76x40cm,EMP0002,2024-07-05,
P01425,Product_1425,服飾,Brand_E,1979,1858,10x40x70cm,EMP0007,2025-05-06,
P01426,Product_1426,服飾,Brand_F,4199,3912,4322g,EMP0008,2024-08-23,2025-01-05
P01427,Product_1427,食品,Brand_H,3289,3050,45x18x72cm,EMP0007,2025-01-16,
P01428,Product_1428,美妝,Brand_F,3109,2575,26x95x64cm,EMP0004,2025-02-28,
P01429,Product_1429,3C,Brand_H,1737,1373,99x72x37cm,EMP0003,2024-10-07,
P01430,Product_1430,服飾,Brand_D,4108,3353,762g,EMP0009,2024-11-25,
P01431,Product_1431,美妝,Brand_J,288,251,32x74x19cm,EMP0009,2025-05-15,
P01432,Product_1432,家居,Brand_J,4367,4022,4161g,EMP0006,2025-03-06,
P01433,Product_1433,家居,Brand_I,2612,1964,4374g,EMP0008,2024-09-02,
P01434,Product_1434,3C,Brand_D,2051,1907,3524g,EMP0009,2025-01-11,
P01435,Product_1435,服飾,Brand_H,2536,2292,41x30x47cm,EMP0000,2025-05-08,
P01436,Product_1436,家居,Brand_H,3370,3184,3198g,EMP0000,2025-01-30,
P01437,Product_1437,圖書,Brand_I,163,150,436g,EMP0000,2025-02-08,
P01438,Product_1438,家居,Brand_I,4371,-42,21x78x99cm,EMP0007,2024-12-23,
P01439,Product_1439,美妝,Brand_E,2289,-98,63x87x40cm,EMP0002,2025-03-22,
P01440,Product_1440,家居,Brand_J,1781,1296,1508g,EMP0009,2024-09-22,
P01441,Product_1441,3C,Brand_J,777,601,4307g,EMP0008,2025-03-02,
P01442,Product_1442,圖書,Brand_I,2253,-51,494g,EMP0003,2025-01-09,
P01443,Product_1443,食品,Brand_J,2532,2282,89x88x61cm,EMP0002,2024-09-06,
P01444,Product_1444,食品,Brand_G,2078,1922,100x97x70cm,EMP0008,2025-03-24,
P01445,Product_1445,美妝,Brand_B,3425,2932,12x41x72cm,EMP0006,2025-05-17,
P01446,Product_1446,家居,Brand_H,2162,1517,18x63x74cm,EMP0009,2025-06-29,
P01447,Product_1447,家居,Brand_G,4811,3592,1681g,EMP0000,2024-09-07,
P01448,Product_1448,3C,Brand_G,3036,2201,61x69x55cm,EMP0009,2025-03-27,
P01449,Product_1449,圖書,Brand_A,4057,3208,24x13x25cm,EMP0005,2025-03-28,
P01450,Product_1450,家居,Brand_A,636,525,11x32x77cm,EMP0003,2024-12-17,
P01451,Product_1451,家居,Brand_D,2047,1455,4617g,EMP0008,2024-12-27,
P01452,Product_1452,3C,Brand_B,1751,-27,39x97x26cm,EMP0008,2025-02-14,
P01453,Product_1453,服飾,Brand_C,2890,2153,94x61x80cm,EMP0000,2025-04-09,
P01454,Product_1454,服飾,Brand_D,4319,3722,19x46x73cm,EMP0002,2025-03-09,
P01455,Product_1455,圖書,Brand_H,484,395,1226g,EMP0009,2025-01-31,
P01456,Product_1456,食品,Brand_F,456,375,76x86x75cm,EMP0006,2024-09-10,
P01457,Product_1457,3C,Brand_E,4267,3443,1063g,EMP0008,2025-02-05,
P01458,Product_1458,美妝,Brand_C,1143,1073,3954g,EMP0008,2025-03-05,
P01459,Product_1459,食品,Brand_E,3377,2545,82x89x73cm,EMP0004,2024-10-23,
P01460,Product_1460,3C,Brand_J,2760,2289,1204g,EMP0006,2025-03-27,
P01461,Product_1461,食品,Brand_A,4181,3696,62x67x64cm,EMP0006,2024-07-16,
P01462,Product_1462,美妝,Brand_J,713,598,4062g,EMP0004,2024-12-17,
P01463,Product_1463,圖書,Brand_F,736,686,56x81x39cm,EMP0005,2024-09-09,
P01464,Product_1464,美妝,Brand_E,2828,2247,19x17x19cm,EMP0004,2024-08-08,2024-10-14
P01465,Product_1465,食品,Brand_D,4737,3865,2431g,EMP0009,2024-12-26,
P01466,Product_1466,家居,Brand_A,2133,1541,19x18x78cm,EMP0004,2024-07-03,
P01467,Product_1467,3C,Brand_J,1702,1451,724g,EMP0000,2025-06-04,
P01468,Product_1468,圖書,Brand_I,3073,2372,72x98x58cm,EMP0007,2025-05-02,
P01469,Product_1469,家居,Brand_F,4659,3448,54x83x10cm,EMP0007,2024-08-27,2025-03-27
P01470,Product_1470,食品,Brand_G,4201,3513,2308g,EMP0006,2025-06-13,2025-07-31
P01471,Product_1471,美妝,Brand_H,4978,4147,88x94x89cm,EMP0009,2024-09-10,
P01472,Product_1472,服飾,Brand_F,211,151,3850g,EMP0008,2025-04-14,
P01473,Product_1473,3C,Brand_I,653,571,89x47x98cm,EMP0007,2024-10-06,2024-12-26
P01474,Product_1474,家居,Brand_J,3086,2642,95x66x10cm,EMP0002,2025-06-01,
P01475,Product_1475,家居,Brand_C,4121,3079,15x46x92cm,EMP0005,2024-08-05,
P01476,Product_1476,3C,Brand_C,1498,1224,4980g,EMP0000,2024-10-08,
P01477,Product_1477,圖書,Brand_G,1272,-23,47x61x21cm,EMP0007,2025-03-30,2025-06-25
P01478,Product_1478,圖書,Brand_C,3956,3293,86x93x13cm,EMP0004,2025-03-18,
P01479,Product_1479,美妝,Brand_A,376,301,61x92x51cm,EMP0001,2025-04-18,
P01480,Product_1480,食品,Brand_E,1910,1491,79x59x38cm,EMP0009,2025-01-19,
P01481,Product_1481,3C,Brand_A,2578,2198,21x86x36cm,EMP0000,2024-07-05,
P01482,Product_1482,3C,Brand_C,2846,2660,78x58x100cm,EMP0009,2025-05-19,
P01483,Product_1483,家居,Brand_I,3670,3186,101g,EMP0008,2025-03-21,
P01484,Product_1484,家居,Brand_D,1839,1321,356g,EMP0004,2025-06-18,
P01485,Product_1485,美妝,Brand_F,3102,2529,51x97x48cm,EMP0004,2025-05-16,
P01486,Product_1486,食品,Brand_B,2968,2739,403g,EMP0007,2025-01-03,
P01487,Product_1487,服飾,Brand_C,2783,2014,3778g,EMP0000,2025-06-28,2025-07-10
P01488,Product_1488,服飾,Brand_G,3238,3067,88x18x54cm,EMP0001,2025-01-24,
P01489,Product_1489,服飾,Brand_H,1371,1285,29x29x37cm,EMP0006,2025-04-25,
P01490,Product_1490,家居,Brand_J,515,370,91x66x38cm,EMP0005,2024-11-30,2025-04-07
P01491,Product_1491,服飾,Brand_C,684,639,21x71x89cm,EMP0008,2025-03-15,
P01492,Product_1492,食品,Brand_D,1200,949,63x14x39cm,EMP0008,2024-07-06,
P01493,Product_1493,家居,Brand_F,2551,2324,2886g,EMP0006,2024-07-26,
P01494,Product_1494,食品,Brand_A,4218,3394,66x65x30cm,EMP0003,2024-12-13,
P01495,Product_1495,圖書,Brand_A,3536,2865,1783g,EMP0000,2025-04-13,
P01496,Product_1496,食品,Brand_C,3966,3405,2095g,EMP0004,2024-12-27,
P01497,Product_1497,家居,Brand_B,1820,1626,84x97x81cm,EMP0005,2025-06-19,
P01498,Product_1498,3C,Brand_A,2083,1476,39x24x24cm,EMP0006,2025-02-05,
P01499,Product_1499,美妝,Brand_B,2029,1721,3233g,EMP0009,2024-10-25,
P01500,Product_1500,圖書,Brand_A,1040,777,22x28x35cm,EMP0001,2024-07-14,2024-09-16
P01501,Product_1501,圖書,Brand_D,400,315,2660g,EMP0003,2024-09-27,
P01502,Product_1502,3C,Brand_G,2995,2357,4607g,EMP0004,2024-07-03,
P01503,Product_1503,圖書,Brand_G,4947,4043,68x61x28cm,EMP0004,2024-08-11,
P01504,Product_1504,服飾,Brand_E,917,719,66x34x61cm,EMP0002,2025-06-17,
P01505,Product_1505,圖書,Brand_J,329,239,45x55x44cm,EMP0002,2024-08-19,
P01506,Product_1506,圖書,Brand_A,3920,2886,73x51x75cm,EMP0008,2025-05-24,
P01507,Product_1507,圖書,Brand_E,1338,948,2370g,EMP0002,2025-05-08,
P01508,Product_1508,3C,Brand_C,4165,3405,89x53x86cm,EMP0000,2025-06-16,
P01509,Product_1509,食品,Brand_J,3549,3331,4127g,EMP0004,2025-01-16,
P01510,Product_1510,美妝,Brand_F,4734,3451,1864g,EMP0008,2024-10-28,
P01511,Product_1511,服飾,Brand_C,2104,1970,99x20x44cm,EMP0001,2024-07-10,
P01512,Product_1512,服飾,Brand_G,3344,2954,13x83x56cm,EMP0001,2024-07-15,
P01513,Product_1513,美妝,Brand_D,2378,2043,4835g,EMP0006,2024-09-26,
P01514,Product_1514,3C,Brand_G,3190,2748,966g,EMP0004,2024-07-13,
P01515,Product_1515,3C,Brand_G,2303,2088,64x22x42cm,EMP0007,2025-04-07,
P01516,Product_1516,食品,Brand_A,1024,744,45x43x71cm,EMP0008,2025-01-30,
P01517,Product_1517,食品,Brand_C,2589,2139,364g,EMP0005,2025-04-14,
P01518,Product_1518,美妝,Brand_H,2690,2352,69x64x26cm,EMP0000,2024-09-19,
P01519,Product_1519,美妝,Brand_D,4072,3448,217g,EMP0007,2025-06-13,
P01520,Product_1520,圖書,Brand_H,3704,3364,42x89x33cm,EMP0003,2024-09-03,
P01521,Product_1521,美妝,Brand_G,3353,2407,172g,EMP0005,2025-03-14,
P01522,Product_1522,食品,Brand_B,656,572,77x85x23cm,EMP0009,2024-08-22,
P01523,Product_1523,圖書,Brand_D,3631,3026,4677g,EMP0002,2024-08-02,2025-01-15
P01524,Product_1524,圖書,Brand_H,2552,2028,3621g,EMP0004,2025-04-23,
P01525,Product_1525,3C,Brand_B,4481,3518,2595g,EMP0007,2024-10-12,
P01526,Product_1526,3C,Brand_G,4607,3940,622g,EMP0002,2025-02-02,
P01527,Product_1527,美妝,Brand_B,370,342,32x28x38cm,EMP0003,2025-06-29,2025-07-15
P01528,Product_1528,食品,Brand_J,4121,3396,4799g,EMP0005,2025-01-08,
P01529,Product_1529,3C,Brand_I,285,258,49x90x34cm,EMP0007,2024-09-23,2025-06-27
P01530,Product_1530,美妝,Brand_D,1899,1520,16x32x89cm,EMP0001,2024-12-11,
P01531,Product_1531,3C,Brand_I,2757,2001,2121g,EMP0007,2024-11-06,
P01532,Product_1532,家居,Brand_G,826,591,1194g,EMP0007,2024-11-04,
P01533,Product_1533,食品,Brand_B,3757,2678,185g,EMP0005,2025-04-29,
P01534,Product_1534,圖書,Brand_A,141,112,3859g,EMP0006,2024-11-29,
P01535,Product_1535,服飾,Brand_H,926,726,18x71x55cm,EMP0000,2025-02-09,
P01536,Product_1536,服飾,Brand_E,2946,2591,3352g,EMP0008,2024-12-13,
P01537,Product_1537,3C,Brand_D,3600,3189,2503g,EMP0008,2024-07-11,
P01538,Product_1538,3C,Brand_J,4592,3272,3177g,EMP0002,2024-11-03,
P01539,Product_1539,圖書,Brand_D,3557,2686,3934g,EMP0005,2024-10-03,
P01540,Product_1540,美妝,Brand_G,3392,2607,3128g,EMP0003,2025-04-05,
P01541,Product_1541,服飾,Brand_A,2032,1701,4302g,EMP0004,2024-12-02,
P01542,Product_1542,食品,Brand_A,106,78,24x87x58cm,EMP0001,2025-03-23,
P01543,Product_1543,圖書,Brand_A,689,505,2053g,EMP0008,2024-11-07,
P01544,Product_1544,家居,Brand_G,2719,2545,83x74x66cm,EMP0001,2024-08-06,
P01545,Product_1545,家居,Brand_A,3408,3071,1965g,EMP0007,2024-12-08,
P01546,Product_1546,3C,Brand_B,2146,1599,566g,EMP0006,2025-04-19,
P01547,Product_1547,3C,Brand_I,3680,2950,24x15x51cm,EMP0009,2025-01-29,
P01548,Product_1548,食品,Brand_E,2657,2096,29x70x23cm,EMP0004,2025-01-10,
P01549,Product_1549,家居,Brand_G,463,416,32x70x90cm,EMP0002,2025-02-09,
